L2	0.4272817264	0.4313507739	0.4218420369	0.4302832839	0.4453023468	0.4461909010	0.4503564653	0.0701341205	0.4571224436	0.0334835189	0.4495915327	0.4443587420	0.4494635377	0.4515411927	0.4328360079	0.4456474304	0.4521616036	0.4472577319	0.4406241836	0.4419423185	0.0000000000	0.4681891058	0.4719773078	0.4598752812	0.4467131732	0.4467910766	0.4448907749	0.4417734302	0.4470427691	0.4486003027	0.4479461216	0.0531715197	0.4540091376	0.2262574572	0.4207572682	0.4241911961	0.4205785158	0.4258319295	0.4265042554	0.4252175648	0.4230966723	0.4327265316	0.4204670699	0.4236530168	0.4201974010	0.4175956623	0.4261155106	0.4274575644	0.4332375310	0.4272108226	0.4592444971	0.4195296481	0.4226078388	0.4255500168	0.4271110239	0.4284588627	0.4459255709	0.4304052283	0.4225846631	0.4307571781	0.4268663105	0.4266840742	0.2399041100	0.2293747862	0.4272219481	0.4127133350	0.4120357839	0.4035304915	0.4056047777	0.4099199785	0.4272147638	0.4246974991	0.4284985283	0.4307152263	0.4336087993	0.4173881899	0.4350682590	0.4228222001	0.4308155842	0.4324311647	0.3635417221	0.4291711758	0.4195238338	0.4246884295	0.4116663806	0.4512634816	0.4479136187	0.4306643300	0.3571332345	0.4279663523	0.3928339419	0.3972186775	0.3959210967	0.4197625063	0.4492743499	0.0750742345	0.4857607912	0.4297005792
L30	0.3332098923	0.3308369927	0.3909333495	0.3926558351	0.1327875230	0.1349260673	0.1333137252	0.4991775123	0.1333676545	0.4526033704	0.1281669986	0.1294683876	0.1283842493	0.1343034802	0.1277919653	0.1242815718	0.1264714231	0.1307529594	0.1212961323	0.1200359506	0.4681891058	0.0000000000	0.0398166434	0.1215187156	0.1272505873	0.1285680795	0.1283175557	0.1209477425	0.1260859709	0.1148667611	0.1187085951	0.4628098259	0.1263178508	0.4145263583	0.3886814041	0.3925574560	0.4018987169	0.3909323264	0.3949564145	0.3952816445	0.3826150742	0.3919127549	0.3894948239	0.3916555146	0.3980367586	0.3964529784	0.3923983614	0.3872913602	0.4029033459	0.3962182328	0.1329564533	0.3944640975	0.4031480233	0.3920718524	0.3416996407	0.3468759764	0.1302962865	0.3342393426	0.3964225654	0.4052085655	0.3954756346	0.3883185691	0.4141876894	0.4239891486	0.3840562610	0.3853512097	0.3807324018	0.3757256362	0.3755135418	0.3796861728	0.4032169687	0.3939306827	0.3940867195	0.4015352588	0.3941636516	0.3812967393	0.4007728118	0.3908778978	0.3991208034	0.3968320964	0.3779864941	0.3893518541	0.3962150186	0.3895639623	0.3578890926	0.1390098134	0.1301715144	0.1306920381	0.3075352875	0.3517264322	0.3727884348	0.3762841215	0.3799878315	0.3886109028	0.1280574282	0.5293154436	0.0115306318	0.4060047238
L31	0.3311841599	0.3236476845	0.3827168617	0.3820008621	0.1269806731	0.1299754500	0.1245844318	0.4853301978	0.1271011325	0.4466390449	0.1214549888	0.1188305172	0.1257746216	0.1322157765	0.1189420161	0.1127551152	0.1227563921	0.1229543953	0.1158659819	0.1155218708	0.4719773078	0.0398166434	0.0000000000	0.1131388859	0.1134668864	0.1209324338	0.1200113749	0.1147172932	0.1183612892	0.1128082539	0.1160730898	0.4597998859	0.1183619094	0.4135252435	0.3794232144	0.3737678122	0.3921735867	0.3842337639	0.3921668030	0.3848353462	0.3784068081	0.3799993880	0.3832514236	0.3865056378	0.3964061066	0.3926042290	0.3882474231	0.3792402540	0.3891725490	0.3919356904	0.1222238965	0.3890019766	0.3940087275	0.3857840290	0.3384291983	0.3402049532	0.1221034118	0.3356377526	0.3953985385	0.4003878247	0.3909522296	0.3933570737	0.4069781001	0.4171153138	0.3751420085	0.3792510456	0.3755960935	0.3737683696	0.3696348707	0.3729060985	0.3949715350	0.3939360622	0.3961352306	0.4003440406	0.3929686355	0.3770824145	0.4019421832	0.3985991166	0.3940391973	0.3990589360	0.3789237141	0.3867118443	0.3967587891	0.3827582014	0.3778206414	0.1332971566	0.1174246767	0.1263840523	0.3200322093	0.3592220990	0.3697712215	0.3768694391	0.3792742286	0.3859971866	0.1228794643	0.5237315701	0.0399251594	0.4055726711
L32	0.3281141026	0.3270237805	0.3823431779	0.3796397016	0.1269664085	0.1277139125	0.1252234067	0.4851418379	0.1234933119	0.4408007313	0.1169132440	0.1239661198	0.1242892323	0.1321947988	0.1149519869	0.1232258394	0.1233939817	0.1245085685	0.1237640867	0.1208547113	0.4598752812	0.1215187156	0.1131388859	0.0000000000	0.0914972030	0.0902225324	0.0888808055	0.0972367409	0.0948742283	0.1061665847	0.1085599590	0.4405563664	0.1090923516	0.4120400426	0.3763647387	0.3824329641	0.3859692945	0.3804519738	0.3838780086	0.3880916356	0.3795748853	0.3817545591	0.3858118544	0.3845934562	0.3900590830	0.3855031864	0.3826939436	0.3808508573	0.3865485053	0.3837072797	0.1251342321	0.3845674169	0.3901280458	0.3824902102	0.3330859607	0.3353872856	0.1241785183	0.3285824997	0.3896519907	0.3935405585	0.3828399812	0.3759076080	0.4002512588	0.4099128592	0.3698682358	0.3708218721	0.3655498547	0.3623549536	0.3673045412	0.3723411293	0.3888665455	0.3828681522	0.3836307675	0.3943582323	0.3908867749	0.3670463172	0.3949666825	0.3809995952	0.3906820549	0.3923113728	0.3704640037	0.3743652987	0.3863097931	0.3811732126	0.3365404344	0.1292615190	0.1301654463	0.1323707242	0.2983382150	0.3501368067	0.3572877775	0.3630723903	0.3696749966	0.3813990772	0.1287858785	0.5170738984	0.1234747681	0.3968722752
L33	0.3195559274	0.3145412752	0.3722529738	0.3734289569	0.1246366533	0.1243372166	0.1259760419	0.4711946847	0.1254021763	0.4369597804	0.1199119481	0.1250764473	0.1230068025	0.1296821404	0.1078064390	0.1173234222	0.1227287659	0.1250176797	0.1190573626	0.1169724290	0.4467131732	0.1272505873	0.1134668864	0.0914972030	0.0000000000	0.0997397644	0.0979797852	0.0955387139	0.0963463598	0.1077589880	0.1113921816	0.4348390706	0.1125393630	0.3969414183	0.3678643518	0.3710447265	0.3858060998	0.3719528704	0.3795199346	0.3730426026	0.3826479127	0.3726798794	0.3759034364	0.3828723085	0.3836415604	0.3788226309	0.3743219937	0.3744650453	0.3783985989	0.3773934695	0.1234921679	0.3758357875	0.3867225479	0.3777111454	0.3221461993	0.3255162257	0.1228818105	0.3210949925	0.3829298365	0.3882480746	0.3758248040	0.3763596717	0.3906232918	0.4071593190	0.3632344123	0.3681940005	0.3667239231	0.3607781792	0.3624696750	0.3656915198	0.3833670562	0.3773296815	0.3754331667	0.3842159503	0.3803045231	0.3633132474	0.3837508355	0.3795958684	0.3805946913	0.3834540849	0.3619877543	0.3716855118	0.3809672271	0.3804036801	0.3268141834	0.1234283278	0.1326927722	0.1260286497	0.2919831023	0.3424199757	0.3553159128	0.3603341925	0.3596636850	0.3768008763	0.1256686235	0.5045157204	0.1274715042	0.3920364904
L34	0.3319963325	0.3297681496	0.3826776137	0.3803696878	0.1294530244	0.1342640413	0.1305803752	0.4676544960	0.1332962281	0.4300600314	0.1258750065	0.1291866488	0.1296214051	0.1367709491	0.1116957674	0.1229851808	0.1293379296	0.1267090477	0.1244573449	0.1228457697	0.4467910766	0.1285680795	0.1209324338	0.0902225324	0.0997397644	0.0000000000	0.0157094233	0.0995910142	0.1025070701	0.1124732001	0.1188177354	0.4383005722	0.1149356321	0.4065071611	0.3783668334	0.3820331276	0.3784712354	0.3756656621	0.3865819848	0.3892294899	0.3829614434	0.3820163970	0.3819837865	0.3844523847	0.3926237199	0.3904026820	0.3840991750	0.3820612359	0.3873523011	0.3848914544	0.1310693495	0.3851898521	0.3954337377	0.3830279969	0.3330873424	0.3384166323	0.1271839836	0.3313551500	0.3932930809	0.3916390198	0.3765110405	0.3871709704	0.4005963377	0.4073094675	0.3750682853	0.3688285427	0.3675564854	0.3662230803	0.3696661252	0.3692073827	0.3949815667	0.3827452310	0.3805645855	0.3945507886	0.3887722175	0.3710547854	0.3933791569	0.3851042301	0.3856198111	0.3873999170	0.3710655869	0.3834202751	0.3863680603	0.3846389297	0.3595625747	0.1318749135	0.1270652558	0.1343279354	0.3012169732	0.3526187422	0.3584100131	0.3639540025	0.3613018714	0.3874601744	0.1280963295	0.5050800446	0.1314455561	0.3963523800
L35	0.3300532473	0.3277409852	0.3776771523	0.3744361181	0.1215442416	0.1280724604	0.1282652600	0.4653558237	0.1235229845	0.4303431183	0.1212475145	0.1206113940	0.1234817336	0.1304552978	0.1106450227	0.1200719075	0.1256141913	0.1257434656	0.1223868517	0.1207718869	0.4448907749	0.1283175557	0.1200113749	0.0888808055	0.0979797852	0.0157094233	0.0000000000	0.0957088424	0.0982416409	0.1121828883	0.1162039636	0.4359086549	0.1132643880	0.3994579051	0.3711849930	0.3760040131	0.3862738369	0.3762945669	0.3837583692	0.3837876078	0.3791973537	0.3811508735	0.3844633074	0.3864371492	0.3866668742	0.3901257239	0.3816089108	0.3794368515	0.3833054754	0.3843609117	0.1242458784	0.3843753042	0.3932893227	0.3793461322	0.3339683752	0.3360987304	0.1227912252	0.3309576606	0.3868543327	0.3902369589	0.3827385733	0.3825910583	0.3913292012	0.4014548875	0.3722372900	0.3670851745	0.3678249314	0.3622579809	0.3628113837	0.3686846003	0.3886597349	0.3824671818	0.3819324086	0.3914474347	0.3854912052	0.3725387305	0.3936688168	0.3842369576	0.3903256902	0.3891656117	0.3615168612	0.3800159619	0.3833774782	0.3855426324	0.3724054123	0.1270328019	0.1249344566	0.1230952503	0.3022945658	0.3369817126	0.3540123397	0.3641087884	0.3670100285	0.3940245765	0.1244884060	0.5068087333	0.1299305055	0.3961207661
L36	0.3285801979	0.3249669682	0.3821205509	0.3808596343	0.1319435264	0.1317698702	0.1244426528	0.4645755382	0.1241808231	0.4321307425	0.1200797295	0.1221304949	0.1277118633	0.1300033603	0.1200763081	0.1141605609	0.1232128738	0.1242715794	0.1192373934	0.1137754490	0.4417734302	0.1209477425	0.1147172932	0.0972367409	0.0955387139	0.0995910142	0.0957088424	0.0000000000	0.1028940456	0.1095416391	0.1168076396	0.4379186736	0.1141418335	0.3997276446	0.3767301514	0.3799699373	0.3871710339	0.3773700264	0.3864848776	0.3898726874	0.3772344093	0.3802069119	0.3849027953	0.3856200958	0.3920155881	0.3894990528	0.3873936089	0.3908195745	0.3881984157	0.3854180752	0.1294036239	0.3854017370	0.3933774389	0.3851488570	0.3383315477	0.3407653257	0.1273282558	0.3356403799	0.3918751274	0.3975935590	0.3887011964	0.3842524003	0.4027875197	0.4052111474	0.3749842030	0.3732014380	0.3687200856	0.3639629821	0.3673032324	0.3698488169	0.3889959590	0.3794204205	0.3845089793	0.3955981484	0.3856613889	0.3693719447	0.3931128877	0.3928726751	0.3880178922	0.3957966984	0.3788370362	0.3772117775	0.3884388179	0.3861394149	0.3776880086	0.1273342561	0.1339073894	0.1366125260	0.3117374650	0.3484190741	0.3524387701	0.3683703659	0.3715347065	0.3828650269	0.1314989200	0.5052076437	0.1235985993	0.4007611958
L37	0.3251091374	0.3226973833	0.3781276117	0.3773872900	0.1273773506	0.1267008973	0.1254198427	0.4718604516	0.1254534274	0.4311417121	0.1188058509	0.1163599592	0.1282623212	0.1344414818	0.1248606026	0.1163294344	0.1260550388	0.1288133515	0.1298724589	0.1217946873	0.4470427691	0.1260859709	0.1183612892	0.0948742283	0.0963463598	0.1025070701	0.0982416409	0.1028940456	0.0000000000	0.1030196551	0.1136769204	0.4259685755	0.1079149491	0.4000320802	0.3693995486	0.3680844265	0.3857368755	0.3821828422	0.3853746804	0.3785464326	0.3837547854	0.3767562532	0.3942904073	0.3860084229	0.3869673491	0.3856201992	0.3795066124	0.3747847388	0.3801677485	0.3816482324	0.1276915690	0.3779896352	0.3903990144	0.3811520676	0.3323679858	0.3387086635	0.1243473379	0.3327021335	0.3878129519	0.3907115733	0.3762036149	0.3726946223	0.3976812570	0.4058339777	0.3696337022	0.3640637299	0.3670483037	0.3579482421	0.3593716457	0.3634934682	0.3903261557	0.3834416732	0.3815966588	0.3956835160	0.3881567048	0.3679797720	0.3922585746	0.3892436573	0.3807962769	0.3947265425	0.3738063041	0.3780905346	0.3871710828	0.3779521610	0.3605991648	0.1235235264	0.1304128198	0.1222467629	0.3068122554	0.3522532713	0.3694097469	0.3619992375	0.3764806857	0.3872528251	0.1291453877	0.5068757384	0.1330814046	0.3967794289
L38	0.3270119189	0.3195267906	0.3809141525	0.3791682947	0.1226154478	0.1219786110	0.1150166223	0.4688630144	0.1127371896	0.4348466690	0.1125398020	0.1109604576	0.1170869220	0.1253317013	0.1033153601	0.1129372189	0.1117991845	0.1169646938	0.1111069870	0.1131426349	0.4486003027	0.1148667611	0.1128082539	0.1061665847	0.1077589880	0.1124732001	0.1121828883	0.1095416391	0.1030196551	0.0000000000	0.0919144467	0.4335982496	0.0925967006	0.4031375436	0.3807379852	0.3718118933	0.3860863876	0.3783210034	0.3841923699	0.3851643791	0.3819409539	0.3835514925	0.3863485298	0.3845227545	0.3878510279	0.3842314366	0.3754933640	0.3849221091	0.3848006192	0.3820854212	0.1149420797	0.3890594938	0.3940058011	0.3819346216	0.3344148749	0.3307333132	0.1144579524	0.3277264403	0.3907283634	0.3951068653	0.3875093451	0.3822436276	0.4010592651	0.4058889547	0.3772780760	0.3721523860	0.3679134466	0.3680134363	0.3646113264	0.3692700686	0.3906249343	0.3787318964	0.3810097389	0.3874173799	0.3787213612	0.3691364617	0.3878717672	0.3850331043	0.3804298108	0.3898379047	0.3736790879	0.3829682018	0.3823843258	0.3843208835	0.3173568679	0.1188146756	0.1169299163	0.1254647007	0.3073212931	0.3267527633	0.3672389242	0.3679215358	0.3699493375	0.3828267541	0.1189709861	0.5065165088	0.1192649198	0.3988439927
L39	0.3246501985	0.3242753861	0.3814981991	0.3787256624	0.1246386888	0.1208561461	0.1215486641	0.4681200317	0.1211459213	0.4335697005	0.1153471250	0.1173350454	0.1196940313	0.1281776339	0.1190692561	0.1172823377	0.1130490792	0.1158899737	0.1188551714	0.1163823414	0.4479461216	0.1187085951	0.1160730898	0.1085599590	0.1113921816	0.1188177354	0.1162039636	0.1168076396	0.1136769204	0.0919144467	0.0000000000	0.4423399613	0.0144930671	0.4037966314	0.3732518285	0.3785524342	0.3871614960	0.3738378828	0.3839271869	0.3858683597	0.3812670353	0.3835600100	0.3892354305	0.3853717571	0.3871178856	0.3900914580	0.3821479098	0.3787201944	0.3877378456	0.3813717626	0.1177275060	0.3929020118	0.3940105825	0.3833495830	0.3324085480	0.3376654980	0.1149078686	0.3311039532	0.3893502096	0.3928761181	0.3799993750	0.3868635538	0.4008440668	0.4058480081	0.3768286930	0.3690543625	0.3641254110	0.3634473306	0.3665526563	0.3661292213	0.3873738476	0.3829253048	0.3804319484	0.3943513778	0.3895145791	0.3783322217	0.3938409661	0.3886982669	0.3939559147	0.3934235942	0.3776458086	0.3835520386	0.3847780888	0.3822579712	0.3384354295	0.1292528615	0.1191878071	0.1248980978	0.3039773930	0.3408036722	0.3503798578	0.3668561053	0.3641321186	0.3796513649	0.1184404754	0.5085586039	0.1263243646	0.3954667986
L3	0.4287237946	0.4245560484	0.4086093500	0.4128015785	0.4355893942	0.4313871620	0.4358156508	0.0716655963	0.4413913500	0.0355680473	0.4418039122	0.4439734700	0.4370568394	0.4426842141	0.3796812593	0.4356868563	0.4394081267	0.4360001599	0.4297161762	0.4318289548	0.0531715197	0.4628098259	0.4597998859	0.4405563664	0.4348390706	0.4383005722	0.4359086549	0.4379186736	0.4259685755	0.4335982496	0.4423399613	0.0000000000	0.4451701563	0.2227498730	0.4087066979	0.4262061562	0.4119261104	0.4138598571	0.4122084089	0.4205573354	0.4148352521	0.4195166648	0.4147164908	0.4134120605	0.4045504742	0.4076862992	0.4169182200	0.4112158980	0.4209563935	0.4185889460	0.4408231213	0.4154781848	0.4148831316	0.4172957387	0.4193361299	0.4168589032	0.4348930758	0.4127705452	0.4201224506	0.4211255416	0.4208205279	0.4225400447	0.2348133446	0.2233152381	0.4213474516	0.4017617569	0.4035796392	0.3999672773	0.4037363556	0.4057058001	0.4169762927	0.4165320167	0.4207334525	0.4241632956	0.4203373999	0.4137858387	0.4246475267	0.4150533698	0.4161908230	0.4199457231	0.3610801422	0.4185032061	0.4093518197	0.4123604393	0.3775157424	0.4327064737	0.4294583120	0.4141109679	0.3453937822	0.4139999920	0.3844679700	0.4012149089	0.3911361116	0.4078810403	0.4424459805	0.0755063347	0.4734995522	0.4223498340
L40	0.3218933348	0.3214000110	0.3755692339	0.3721965209	0.1218256994	0.1235344341	0.1163615675	0.4834782401	0.1164234465	0.4425810738	0.1123120722	0.1119643366	0.1235586878	0.1279026248	0.1278194211	0.1186145616	0.1109961907	0.1151598912	0.1153055265	0.1177495868	0.4540091376	0.1263178508	0.1183619094	0.1090923516	0.1125393630	0.1149356321	0.1132643880	0.1141418335	0.1079149491	0.0925967006	0.0144930671	0.4451701563	0.0000000000	0.4044138562	0.3775168689	0.3796501301	0.3866705325	0.3780304378	0.3894802301	0.3785707131	0.3786073615	0.3837613229	0.3898234050	0.3850603415	0.3883173083	0.3901648559	0.3830291816	0.3732992138	0.3841122448	0.3864593807	0.1164772266	0.3953148152	0.3962912581	0.3816811088	0.3375116070	0.3393745903	0.1141678784	0.3319742785	0.3902021050	0.3959681646	0.3831635774	0.3828950393	0.4014289265	0.4109162595	0.3741843019	0.3756117520	0.3714596687	0.3692092730	0.3713147434	0.3757901263	0.3897304468	0.3894098626	0.3895335814	0.3924784083	0.3888989030	0.3695368236	0.3963074386	0.3808798379	0.3905983761	0.3911416837	0.3649142471	0.3772191133	0.3799253284	0.3813292874	0.3460113637	0.1251906510	0.1189833350	0.1196496897	0.3084052178	0.3379964492	0.3621446623	0.3728665356	0.3750010036	0.3913896163	0.1143039366	0.5180384893	0.1283679587	0.3952956570
L41	0.3868243629	0.3931644683	0.3804576631	0.3806152431	0.3950913223	0.3949280294	0.4063650320	0.2491643389	0.4095933304	0.2264225828	0.4006892397	0.3943501475	0.4030103951	0.4012005810	0.3655011666	0.4041253023	0.4027411514	0.4011741839	0.3989377182	0.3887218961	0.2262574572	0.4145263583	0.4135252435	0.4120400426	0.3969414183	0.4065071611	0.3994579051	0.3997276446	0.4000320802	0.4031375436	0.4037966314	0.2227498730	0.4044138562	0.0000000000	0.3746210683	0.3852089615	0.3788824203	0.3777563720	0.3829717640	0.3869089156	0.3836870626	0.3785416777	0.3782406739	0.3853527507	0.3794182246	0.3858380887	0.3770207342	0.3804392405	0.3890118148	0.3825598192	0.4064916540	0.3786029198	0.3785007531	0.3839576747	0.3866146896	0.3822795993	0.3978428067	0.3791036804	0.3801045276	0.3853209709	0.3867140918	0.3908958871	0.0869803247	0.0707574842	0.3905448811	0.3699453588	0.3661874135	0.3671122440	0.3661645603	0.3627751291	0.3867861594	0.3805606164	0.3822673299	0.3901264772	0.3885540902	0.3825028321	0.3954650529	0.3863868311	0.3876996547	0.3836231423	0.3281431199	0.3850705921	0.3815959517	0.3813255827	0.4006355322	0.4005437603	0.3999557340	0.3846577021	0.3212521469	0.3798820815	0.3590131912	0.3621305437	0.3599912233	0.3684845813	0.3951177371	0.2633373172	0.4263769080	0.3894186646
L42	0.1200747585	0.1168480065	0.0846615804	0.0865390775	0.3720927426	0.3693416469	0.3716780310	0.4439940425	0.3756769170	0.4163951587	0.3782050724	0.3800993712	0.3596322501	0.3651764635	0.3145604723	0.3766862739	0.3661051899	0.3694486123	0.3636716743	0.3541373577	0.4207572682	0.3886814041	0.3794232144	0.3763647387	0.3678643518	0.3783668334	0.3711849930	0.3767301514	0.3693995486	0.3807379852	0.3732518285	0.4087066979	0.3775168689	0.3746210683	0.0000000000	0.0633295508	0.0757933478	0.0666022433	0.0718818506	0.0668945034	0.0631991956	0.0648595568	0.0762540612	0.0614260758	0.0643140854	0.0679210328	0.0642429045	0.0659960296	0.0645908474	0.0719550137	0.3660821092	0.0553517589	0.0730723490	0.0714800040	0.1151598803	0.1213788215	0.3652661254	0.1137107567	0.0697932694	0.0729528164	0.0673595016	0.0680275604	0.3684259579	0.3767650421	0.0749619393	0.2262878614	0.2253280365	0.2263307043	0.2250834987	0.2258394739	0.1002936483	0.1847758991	0.1832934828	0.1429072293	0.1479056087	0.0688169866	0.1416135415	0.1345111431	0.1281600286	0.1287969469	0.3055122258	0.0637763745	0.0954685513	0.0756411961	0.3126308091	0.3575439223	0.3547823601	0.3445988496	0.2483042100	0.1529066277	0.1933634789	0.2021965604	0.1660532072	0.0805846556	0.3639659851	0.4847219297	0.3978472423	0.0726341293
L43	0.1247503555	0.1247153335	0.0898011215	0.0897553877	0.3696213284	0.3736720542	0.3810437020	0.4456219574	0.3779784598	0.4084164249	0.3807600020	0.3877526209	0.3680154731	0.3714422876	0.3028851240	0.3789554095	0.3803572828	0.3667072384	0.3793660599	0.3595760427	0.4241911961	0.3925574560	0.3737678122	0.3824329641	0.3710447265	0.3820331276	0.3760040131	0.3799699373	0.3680844265	0.3718118933	0.3785524342	0.4262061562	0.3796501301	0.3852089615	0.0633295508	0.0000000000	0.0738682061	0.0799857747	0.0814734883	0.0664283402	0.0652102494	0.0665915618	0.0736521072	0.0638673772	0.0703186707	0.0726124323	0.0634398198	0.0634695452	0.0630724582	0.0795423083	0.3718383141	0.0585758498	0.0796895459	0.0689317220	0.1185805600	0.1229293714	0.3706329682	0.1118620224	0.0780457579	0.0730490775	0.0679801512	0.0671361363	0.3810686240	0.3796715923	0.0782234103	0.2230541973	0.2255703226	0.2230939455	0.2223934139	0.2269123461	0.1033552610	0.1865132086	0.1889880533	0.1511122279	0.1483093365	0.0716641713	0.1478097691	0.1346304886	0.1353160902	0.1352214101	0.3147175273	0.0662554907	0.1001582912	0.0718647445	0.3518623062	0.3589140278	0.3595674682	0.3410879991	0.2510597037	0.1660315505	0.1941573620	0.2052951787	0.1716522807	0.0966716011	0.3690953847	0.4871063498	0.3997983991	0.0728937224
L44	0.1335291803	0.1337268566	0.0803975306	0.0768837749	0.3826889124	0.3785841531	0.3960919927	0.4505900917	0.3892869308	0.4133353363	0.3926971087	0.3932172069	0.3761535797	0.3802450643	0.3177814523	0.3829381550	0.3820432076	0.3857091799	0.3765126926	0.3675900061	0.4205785158	0.4018987169	0.3921735867	0.3859692945	0.3858060998	0.3784712354	0.3862738369	0.3871710339	0.3857368755	0.3860863876	0.3871614960	0.4119261104	0.3866705325	0.3788824203	0.0757933478	0.0738682061	0.0000000000	0.0658142434	0.0666391726	0.0768515651	0.0549668045	0.0769614231	0.0738674220	0.0562410466	0.0621969013	0.0660085863	0.0731935634	0.0774122834	0.0746311980	0.0742943199	0.3782887728	0.0558466273	0.0731518984	0.0711788735	0.1306212751	0.1244544682	0.3765036255	0.1248796274	0.0707261460	0.0699193573	0.0757057874	0.0756112433	0.3727609751	0.3768670383	0.0746308401	0.2281152042	0.2291180749	0.2316064536	0.2274800439	0.2325465693	0.0923993192	0.1822974559	0.1834808395	0.1368492581	0.1363397646	0.0745972466	0.1341091728	0.1248618840	0.1265082909	0.1217621474	0.2981876398	0.0698245967	0.0870876067	0.0651919457	0.3246380739	0.3722693938	0.3734582176	0.3491685879	0.2628147539	0.1505878799	0.1946006746	0.2112331999	0.1678532796	0.0805001094	0.3770617597	0.4868254439	0.4132001283	0.0679694485
L45	0.1390205626	0.1373158557	0.0757491045	0.0770233919	0.3705675963	0.3714473613	0.3834634433	0.4391996431	0.3835016452	0.4053135147	0.3763188112	0.3892622134	0.3624969337	0.3672454083	0.3011638002	0.3772410643	0.3705330429	0.3762561239	0.3667106768	0.3589157837	0.4258319295	0.3909323264	0.3842337639	0.3804519738	0.3719528704	0.3756656621	0.3762945669	0.3773700264	0.3821828422	0.3783210034	0.3738378828	0.4138598571	0.3780304378	0.3777563720	0.0666022433	0.0799857747	0.0658142434	0.0000000000	0.0155226569	0.0766793016	0.0591362349	0.0768880510	0.0795472408	0.0579402607	0.0620291631	0.0653847353	0.0707632149	0.0713850116	0.0680053422	0.0728729613	0.3739745514	0.0595196716	0.0723411861	0.0640177078	0.1318867233	0.1281413908	0.3713720556	0.1282606279	0.0649847208	0.0673452935	0.0738136732	0.0775434716	0.3716399779	0.3769878350	0.0770315170	0.2155949259	0.2208362804	0.2206995531	0.2186366673	0.2187498564	0.0931434887	0.1776145371	0.1846120545	0.1339232811	0.1379124109	0.0732568897	0.1325616977	0.1229929649	0.1208785706	0.1179966408	0.2931022312	0.0729249778	0.0870680325	0.0644689454	0.3032484286	0.3680668889	0.3540972462	0.3435487764	0.2479629087	0.1550168795	0.1906384786	0.1941520639	0.1602513127	0.0764062884	0.3688624214	0.4854210588	0.4023360780	0.0660533202
L46	0.1366731325	0.1361859075	0.0783271795	0.0796235703	0.3780782885	0.3774508322	0.3844644156	0.4433079322	0.3863066346	0.4140737881	0.3857384228	0.3868561340	0.3801098269	0.3715445416	0.3111928095	0.3875261096	0.3812718011	0.3830955959	0.3759781725	0.3650667827	0.4265042554	0.3949564145	0.3921668030	0.3838780086	0.3795199346	0.3865819848	0.3837583692	0.3864848776	0.3853746804	0.3841923699	0.3839271869	0.4122084089	0.3894802301	0.3829717640	0.0718818506	0.0814734883	0.0666391726	0.0155226569	0.0000000000	0.0796253446	0.0624089382	0.0802677359	0.0808261937	0.0602123785	0.0645297718	0.0622348361	0.0695583089	0.0709802312	0.0678955435	0.0721052097	0.3785934639	0.0616617213	0.0737331275	0.0657161114	0.1277697411	0.1300384782	0.3764929217	0.1279131676	0.0666679801	0.0672815545	0.0806222446	0.0838329494	0.3798148202	0.3824864861	0.0791621389	0.2236425473	0.2217722294	0.2219558350	0.2248543412	0.2260110761	0.0956309217	0.1794843742	0.1891319466	0.1399105346	0.1423618685	0.0750656230	0.1415373888	0.1288063915	0.1295903464	0.1237800945	0.3293662822	0.0788183011	0.0909116989	0.0654924705	0.3322435542	0.3684816390	0.3654065897	0.3461685123	0.2502426780	0.1516876794	0.1964968325	0.2043926571	0.1640549431	0.0803408975	0.3700143831	0.4815198925	0.4024537201	0.0670324250
L47	0.1298990692	0.1304461866	0.0863529490	0.0879057075	0.3804944700	0.3813615019	0.3853138410	0.4572804341	0.3851596191	0.4158351681	0.3869789508	0.3853532199	0.3784195178	0.3799780090	0.3148751079	0.3850635186	0.3812619680	0.3848868444	0.3839507153	0.3660900770	0.4252175648	0.3952816445	0.3848353462	0.3880916356	0.3730426026	0.3892294899	0.3837876078	0.3898726874	0.3785464326	0.3851643791	0.3858683597	0.4205573354	0.3785707131	0.3869089156	0.0668945034	0.0664283402	0.0768515651	0.0766793016	0.0796253446	0.0000000000	0.0680173602	0.0147869025	0.0769964495	0.0671872506	0.0709242953	0.0710418203	0.0675773360	0.0686195498	0.0668583629	0.0751323165	0.3836075336	0.0619637532	0.0749937489	0.0763806555	0.1315115431	0.1290765693	0.3763788690	0.1229310464	0.0742876535	0.0789668563	0.0711746363	0.0727321047	0.3832723391	0.3876320985	0.0735654604	0.2260563197	0.2247953066	0.2279767846	0.2264072115	0.2280658964	0.1010130034	0.1867719135	0.1887795773	0.1379974397	0.1416783640	0.0758161548	0.1413902034	0.1267209840	0.1314484294	0.1242940040	0.3181521167	0.0710305630	0.0933220163	0.0743692629	0.3263610566	0.3696382149	0.3765342180	0.3534415034	0.2579203698	0.1638607597	0.1939206993	0.2058895495	0.1709182425	0.0953339074	0.3737794512	0.4882531180	0.4072651662	0.0774224042
